ts,frame_idx,t_total_ms,t_refresh_ms,t_predict_ms,fps_inst,fps_avg,pupil_norm_x,pupil_norm_y,pred_norm_x,pred_norm_y,pred_screen_x,pred_screen_y
2025-08-26 15:33:55,316,330.36,329.49,0.87,2.91,2.91,0.469,0.737,1.0,0.5603,1840,537
2025-08-26 15:33:56,317,330.43,329.57,0.87,2.92,2.91,0.4688,0.7359,1.0,0.552,1840,529
2025-08-26 15:33:56,318,331.05,330.13,0.91,2.92,2.91,0.4696,0.737,1.0,0.561,1840,538
2025-08-26 15:33:56,319,330.56,329.7,0.86,2.92,2.91,0.4693,0.7365,1.0,0.5567,1840,534
2025-08-26 15:33:57,320,330.3,329.44,0.87,2.94,2.91,0.466,0.738,0.9853,0.5646,1812,542
2025-08-26 15:33:57,321,330.7,329.83,0.87,2.92,2.91,0.4562,0.737,0.9115,0.5442,1677,522
2025-08-26 15:33:57,322,333.85,332.98,0.88,2.9,2.91,0.4492,0.738,0.8596,0.5434,1581,521
2025-08-26 15:33:58,323,330.44,329.57,0.88,2.91,2.91,0.4457,0.7365,0.8321,0.5268,1531,505
2025-08-26 15:33:58,324,334.83,333.86,0.97,2.87,2.91,0.4451,0.738,0.8293,0.5382,1525,516
2025-08-26 15:33:58,325,331.45,330.56,0.88,2.92,2.91,0.4448,0.738,0.8272,0.5379,1522,516
2025-08-26 15:33:59,326,330.57,329.67,0.9,2.92,2.91,0.4446,0.7375,0.8248,0.5335,1517,512
2025-08-26 15:33:59,327,330.46,329.6,0.86,2.93,2.91,0.4462,0.7344,0.8346,0.5114,1535,490
2025-08-26 15:34:00,328,337.18,336.3,0.88,2.87,2.91,0.4481,0.737,0.8508,0.5339,1565,512
2025-08-26 15:34:00,329,333.06,332.16,0.89,2.91,2.91,0.4481,0.7365,0.8504,0.5299,1564,508
2025-08-26 15:34:00,330,331.73,330.81,0.93,2.88,2.91,0.4519,0.7349,0.8776,0.5226,1614,501
2025-08-26 15:34:01,331,331.24,330.32,0.92,2.9,2.91,0.4519,0.7354,0.878,0.5267,1615,505
2025-08-26 15:34:01,332,331.05,330.18,0.87,2.92,2.91,0.4454,0.7401,0.8328,0.5547,1532,532
2025-08-26 15:34:01,333,330.41,329.55,0.86,2.92,2.91,0.4481,0.737,0.8508,0.5339,1565,512
2025-08-26 15:34:02,334,334.93,334.06,0.87,2.87,2.91,0.4484,0.737,0.8528,0.5343,1569,512
2025-08-26 15:34:02,335,334.5,333.54,0.96,2.86,2.91,0.4492,0.7365,0.8585,0.5313,1579,510
2025-08-26 15:34:02,336,336.76,335.83,0.93,2.86,2.91,0.4481,0.7385,0.8519,0.546,1567,524
2025-08-26 15:34:03,337,331.8,330.94,0.87,2.86,2.91,0.4481,0.7396,0.8527,0.5541,1568,531
2025-08-26 15:34:03,338,330.76,329.88,0.89,2.88,2.91,0.4538,0.7354,0.8921,0.5291,1641,507
2025-08-26 15:34:03,339,332.48,331.61,0.87,2.91,2.91,0.4481,0.737,0.8508,0.5339,1565,512
2025-08-26 15:34:04,340,330.77,329.86,0.91,2.91,2.91,0.4484,0.7385,0.854,0.5464,1571,524
2025-08-26 15:34:04,341,330.52,329.65,0.86,2.93,2.91,0.4486,0.7365,0.8544,0.5306,1572,509
2025-08-26 15:34:04,342,330.88,330.0,0.88,2.91,2.91,0.4484,0.738,0.8536,0.5423,1570,520
2025-08-26 15:34:05,343,332.45,331.52,0.93,2.91,2.91,0.4492,0.7385,0.86,0.5474,1582,525
2025-08-26 15:34:05,344,330.47,329.61,0.86,2.9,2.91,0.4492,0.7385,0.86,0.5474,1582,525
2025-08-26 15:34:05,345,330.51,329.62,0.89,2.92,2.91,0.4511,0.7396,0.875,0.5578,1609,535
2025-08-26 15:34:06,346,331.57,330.72,0.85,2.92,2.91,0.4495,0.7406,0.8636,0.5638,1589,541
2025-08-26 15:34:06,347,330.61,329.71,0.91,2.92,2.91,0.456,0.7432,0.9142,0.5922,1682,568
2025-08-26 15:34:06,348,330.93,330.06,0.87,2.93,2.91,0.4492,0.7396,0.8608,0.5554,1583,533
2025-08-26 15:34:07,349,330.45,329.6,0.85,2.92,2.91,0.4495,0.737,0.8609,0.5356,1584,514
2025-08-26 15:34:07,350,331.34,330.47,0.87,2.92,2.91,0.4516,0.7417,0.8806,0.5746,1620,551
2025-08-26 15:34:07,351,330.35,329.48,0.86,2.91,2.91,0.4533,0.7365,0.8889,0.5364,1635,514
2025-08-26 15:34:08,352,330.39,329.52,0.87,2.92,2.91,0.4524,0.7391,0.8847,0.5555,1627,533
2025-08-26 15:34:08,353,331.93,331.07,0.87,2.92,2.91,0.4535,0.738,0.8921,0.5488,1641,526
2025-08-26 15:34:08,354,331.03,330.13,0.9,2.91,2.91,0.4595,0.7391,0.9374,0.5644,1724,541
2025-08-26 15:34:09,355,330.35,329.49,0.86,2.93,2.91,0.4609,0.7396,0.9479,0.5702,1744,547
2025-08-26 15:34:09,356,330.74,329.81,0.93,2.91,2.91,0.4609,0.7385,0.9472,0.5621,1742,539
2025-08-26 15:34:09,357,331.77,330.91,0.86,2.92,2.91,0.4603,0.7401,0.9443,0.5735,1737,550
2025-08-26 15:34:10,358,330.3,329.44,0.86,2.91,2.91,0.4609,0.7401,0.9483,0.5742,1744,551
2025-08-26 15:34:10,359,330.71,329.84,0.87,2.92,2.91,0.462,0.7417,0.9576,0.5877,1761,564
2025-08-26 15:34:11,360,331.34,330.43,0.91,2.92,2.91,0.4603,0.7422,0.9458,0.5896,1740,566
2025-08-26 15:34:11,361,330.45,329.59,0.87,2.92,2.91,0.4625,0.7422,0.962,0.5924,1770,568
2025-08-26 15:34:11,362,330.54,329.52,1.01,2.93,2.91,0.4668,0.7427,0.9948,0.6019,1830,577
2025-08-26 15:34:12,363,330.68,329.81,0.87,2.91,2.91,0.4668,0.7443,0.996,0.614,1832,589
2025-08-26 15:34:12,364,331.56,330.69,0.87,2.92,2.91,0.4565,0.7396,0.9155,0.5647,1684,542
2025-08-26 15:34:12,365,330.58,329.72,0.85,2.9,2.91,0.4549,0.7391,0.903,0.5586,1661,536
2025-08-26 15:34:13,366,330.64,329.75,0.89,2.92,2.91,0.4538,0.7391,0.8949,0.5572,1646,534
2025-08-26 15:34:13,367,331.46,330.6,0.86,2.92,2.91,0.4527,0.7385,0.8864,0.5518,1630,529
2025-08-26 15:34:13,368,330.56,329.68,0.89,2.92,2.91,0.4492,0.7401,0.8612,0.5595,1584,537
2025-08-26 15:34:14,369,330.91,330.04,0.87,2.93,2.91,0.4492,0.7396,0.8608,0.5554,1583,533
2025-08-26 15:34:14,370,330.64,329.79,0.85,2.92,2.91,0.4495,0.7391,0.8625,0.5518,1586,529
2025-08-26 15:34:14,371,331.32,330.41,0.91,2.92,2.91,0.4516,0.7406,0.8798,0.5666,1618,543
2025-08-26 15:34:15,372,330.47,329.54,0.93,2.91,2.91,0.4524,0.7396,0.8851,0.5596,1628,537
2025-08-26 15:34:15,373,330.53,329.67,0.86,2.92,2.91,0.4495,0.7396,0.8628,0.5558,1587,533
2025-08-26 15:34:15,374,331.96,331.11,0.86,2.91,2.91,0.4495,0.7396,0.8628,0.5558,1587,533
2025-08-26 15:34:16,375,330.42,329.53,0.89,2.92,2.91,0.4503,0.7411,0.8701,0.5689,1600,546
2025-08-26 15:34:16,376,330.51,329.64,0.87,2.93,2.91,0.4497,0.7432,0.8676,0.5843,1596,560
2025-08-26 15:34:16,377,330.32,329.4,0.92,2.92,2.91,0.4538,0.7391,0.8949,0.5572,1646,534
2025-08-26 15:34:17,378,331.45,330.58,0.87,2.92,2.91,0.4508,0.7396,0.873,0.5575,1606,535
2025-08-26 15:34:17,379,330.63,329.77,0.87,2.9,2.91,0.4511,0.7391,0.8746,0.5538,1609,531
2025-08-26 15:34:17,380,330.71,329.84,0.87,2.91,2.91,0.4511,0.7396,0.875,0.5578,1609,535
2025-08-26 15:34:18,381,332.04,331.17,0.86,2.91,2.91,0.4508,0.7391,0.8726,0.5535,1605,531
2025-08-26 15:34:18,382,330.21,329.34,0.87,2.92,2.91,0.4535,0.7401,0.8936,0.565,1644,542
2025-08-26 15:34:18,383,330.32,329.46,0.86,2.93,2.91,0.4533,0.7406,0.892,0.5686,1641,545
2025-08-26 15:34:19,384,331.46,330.59,0.86,2.9,2.91,0.4565,0.7333,0.9108,0.5164,1675,495
2025-08-26 15:34:19,385,331.35,330.48,0.87,2.92,2.91,0.459,0.7307,0.9271,0.4993,1705,479
2025-08-26 15:34:19,386,330.32,329.46,0.87,2.9,2.91,0.459,0.7443,0.9373,0.604,1724,579
2025-08-26 15:34:20,387,330.75,329.87,0.87,2.92,2.91,0.4592,0.7505,0.944,0.6527,1736,626
2025-08-26 15:34:20,388,331.0,330.07,0.93,2.92,2.91,0.4622,0.7312,0.9518,0.5075,1751,487
2025-08-26 15:34:20,389,330.47,329.6,0.87,2.92,2.91,0.4538,0.7469,0.9007,0.6176,1657,592
2025-08-26 15:34:21,390,319.4,319.33,0.07,3.03,2.91,,,,,,
2025-08-26 15:34:21,391,330.2,329.33,0.87,2.93,2.91,0.4666,0.7521,0.9998,0.674,1839,647
2025-08-26 15:34:21,392,330.19,329.32,0.87,2.93,2.92,0.4658,0.7719,1.0,0.826,1840,792
2025-08-26 15:34:22,393,330.3,329.39,0.91,2.92,2.92,0.4568,0.7745,0.9436,0.8348,1736,801
2025-08-26 15:34:22,394,330.25,329.38,0.86,2.93,2.92,0.4514,0.775,0.9035,0.832,1662,798
2025-08-26 15:34:23,395,330.08,329.22,0.86,2.9,2.92,0.4457,0.7797,0.8645,0.861,1590,826
2025-08-26 15:34:23,396,330.39,329.47,0.91,2.93,2.92,0.4489,0.7802,0.8892,0.8692,1636,834
2025-08-26 15:34:23,397,330.21,329.33,0.88,2.92,2.92,0.4478,0.7828,0.883,0.888,1624,852
2025-08-26 15:34:24,398,332.07,331.2,0.87,2.92,2.92,0.4473,0.7828,0.879,0.8873,1617,851
2025-08-26 15:34:24,399,330.27,329.4,0.87,2.91,2.92,0.4421,0.7818,0.8397,0.8727,1545,837
2025-08-26 15:34:24,400,330.25,329.38,0.86,2.93,2.92,0.4391,0.7823,0.8178,0.8729,1504,838
2025-08-26 15:34:25,401,330.25,329.35,0.91,2.93,2.92,0.4389,0.7792,0.8134,0.8484,1496,814
2025-08-26 15:34:25,402,330.33,329.46,0.87,2.92,2.92,0.4364,0.7776,0.794,0.8333,1460,799
2025-08-26 15:34:25,403,330.76,329.85,0.91,2.93,2.92,0.4416,0.7484,0.8107,0.6143,1491,589
2025-08-26 15:34:26,404,330.23,329.36,0.87,2.93,2.92,0.4283,0.762,0.7216,0.7022,1327,674
2025-08-26 15:34:26,405,330.39,329.54,0.85,2.93,2.92,0.4266,0.7552,0.7043,0.6478,1295,621
2025-08-26 15:34:26,406,330.41,329.49,0.91,2.93,2.92,0.4239,0.7615,0.6888,0.6927,1267,664
2025-08-26 15:34:27,407,330.58,329.7,0.88,2.89,2.92,0.425,0.7609,0.6965,0.69,1281,662
2025-08-26 15:34:27,408,334.45,333.41,1.04,2.83,2.92,0.4345,0.7734,0.7767,0.7987,1429,766
2025-08-26 15:34:27,409,334.3,333.44,0.86,2.86,2.92,0.4299,0.7708,0.7403,0.7727,1362,741
2025-08-26 15:34:28,410,332.42,331.56,0.87,2.9,2.92,0.431,0.7729,0.75,0.7902,1379,758
2025-08-26 15:34:28,411,331.12,330.11,1.01,2.89,2.92,0.4302,0.7729,0.7439,0.7891,1368,757
2025-08-26 15:34:28,412,333.33,332.46,0.86,2.9,2.92,0.4432,0.7719,0.8404,0.7976,1546,765
2025-08-26 15:34:29,413,335.64,334.78,0.87,2.87,2.92,0.4467,0.7724,0.8671,0.806,1595,773
2025-08-26 15:34:29,414,330.8,329.93,0.88,2.92,2.92,0.4476,0.7724,0.8732,0.8071,1606,774
2025-08-26 15:34:29,415,330.61,329.75,0.86,2.93,2.92,0.4481,0.7729,0.8776,0.8118,1614,779
2025-08-26 15:34:30,416,330.72,329.85,0.86,2.92,2.92,0.45,0.7745,0.893,0.8263,1643,793
2025-08-26 15:34:30,417,330.16,329.3,0.87,2.93,2.92,0.4505,0.7729,0.8959,0.8149,1648,782
2025-08-26 15:34:30,418,331.02,330.14,0.87,2.92,2.92,0.4554,0.776,0.9347,0.8452,1719,811
2025-08-26 15:34:31,419,330.52,329.5,1.03,2.79,2.91,0.4432,0.7734,0.8416,0.8096,1548,777
2025-08-26 15:34:31,420,330.65,329.73,0.92,2.91,2.91,0.4429,0.7724,0.8387,0.8012,1543,769
2025-08-26 15:34:31,421,333.8,332.88,0.92,2.88,2.91,0.4359,0.7724,0.7861,0.7923,1446,760
2025-08-26 15:34:32,422,335.62,334.75,0.87,2.72,2.91,0.4361,0.775,0.79,0.8128,1453,780
2025-08-26 15:34:32,423,331.34,330.47,0.87,2.89,2.91,0.4353,0.776,0.7847,0.8198,1443,787
2025-08-26 15:34:33,424,331.76,330.89,0.87,2.82,2.91,0.4351,0.7786,0.7847,0.8396,1443,806
2025-08-26 15:34:33,425,331.22,330.35,0.88,2.85,2.91,0.4372,0.7792,0.8013,0.8464,1474,812
2025-08-26 15:34:33,426,330.7,329.83,0.87,2.81,2.91,0.4413,0.7792,0.8317,0.8515,1530,817
2025-08-26 15:34:34,427,332.29,331.4,0.89,2.9,2.91,0.4424,0.7786,0.8394,0.8489,1544,814
2025-08-26 15:34:34,428,332.42,331.55,0.87,2.79,2.9,0.4435,0.7797,0.8483,0.8583,1560,823
2025-08-26 15:34:34,429,332.05,331.14,0.91,2.81,2.9,0.4473,0.7818,0.8782,0.8792,1615,844
2025-08-26 15:34:35,430,332.2,331.28,0.91,2.83,2.9,0.4503,0.7807,0.8997,0.8749,1655,839
2025-08-26 15:34:35,431,331.09,330.23,0.86,2.81,2.9,0.4514,0.7786,0.9062,0.8602,1667,825
2025-08-26 15:34:35,432,332.15,331.27,0.88,2.84,2.9,0.4516,0.7781,0.9079,0.8565,1670,822
2025-08-26 15:34:36,433,332.06,331.18,0.88,2.89,2.9,0.4465,0.7792,0.8701,0.8581,1601,823
2025-08-26 15:34:36,434,333.9,332.93,0.96,2.88,2.9,0.444,0.7812,0.8535,0.8711,1570,836
2025-08-26 15:34:36,435,331.77,330.91,0.86,2.87,2.89,0.4446,0.7823,0.8583,0.8798,1579,844
2025-08-26 15:34:37,436,331.62,330.74,0.88,2.89,2.89,0.4467,0.7854,0.8768,0.9067,1613,870
2025-08-26 15:34:37,437,331.62,330.75,0.87,2.89,2.89,0.4432,0.7818,0.8478,0.8741,1559,839
2025-08-26 15:34:37,438,339.04,338.16,0.88,2.82,2.89,0.4424,0.7812,0.8413,0.869,1548,834
2025-08-26 15:34:38,439,331.94,331.03,0.91,2.87,2.89,0.4424,0.7833,0.8429,0.8851,1550,849
2025-08-26 15:34:38,440,332.28,331.41,0.87,2.89,2.89,0.4424,0.7854,0.8444,0.9012,1553,865
2025-08-26 15:34:38,441,330.28,329.42,0.86,2.9,2.89,0.441,0.7854,0.8343,0.8995,1535,863
2025-08-26 15:34:39,442,330.21,329.34,0.88,2.91,2.89,0.441,0.7818,0.8316,0.8713,1530,836
2025-08-26 15:34:39,443,331.21,330.35,0.86,2.84,2.89,0.4408,0.7812,0.8292,0.867,1525,832
2025-08-26 15:34:40,444,331.18,330.32,0.87,2.81,2.89,0.4424,0.7812,0.8413,0.869,1548,834
2025-08-26 15:34:40,445,330.77,329.9,0.87,2.9,2.89,0.4432,0.7807,0.847,0.866,1558,831
2025-08-26 15:34:40,446,330.7,329.82,0.88,2.91,2.89,0.4372,0.7766,0.7993,0.8262,1470,793
2025-08-26 15:34:41,447,330.65,329.79,0.87,2.91,2.89,0.4438,0.776,0.8476,0.8305,1559,797
2025-08-26 15:34:41,448,330.49,329.62,0.88,2.87,2.89,0.4446,0.7766,0.854,0.8355,1571,802
2025-08-26 15:34:41,449,330.24,329.37,0.87,2.91,2.89,0.4451,0.7781,0.8592,0.8483,1580,814
2025-08-26 15:34:42,450,330.81,329.94,0.87,2.9,2.88,0.4457,0.7792,0.8641,0.857,1589,822
2025-08-26 15:34:42,451,331.98,331.1,0.88,2.9,2.88,0.4438,0.7828,0.8526,0.8828,1568,847
2025-08-26 15:34:42,452,331.1,330.16,0.94,2.88,2.88,0.4448,0.7807,0.8592,0.8681,1580,833
2025-08-26 15:34:43,453,330.99,330.12,0.87,2.9,2.88,0.4448,0.7875,0.8642,0.9204,1590,883
2025-08-26 15:34:43,454,330.52,329.65,0.86,2.9,2.88,0.4446,0.7812,0.8575,0.8718,1577,836
2025-08-26 15:34:43,455,330.31,329.43,0.88,2.9,2.88,0.4446,0.7807,0.8571,0.8677,1577,833
2025-08-26 15:34:44,456,330.54,329.69,0.86,2.91,2.88,0.4432,0.7818,0.8478,0.8741,1559,839
2025-08-26 15:34:44,457,331.35,330.42,0.93,2.9,2.88,0.4446,0.7818,0.8579,0.8758,1578,840
2025-08-26 15:34:44,458,331.26,330.39,0.87,2.9,2.88,0.4443,0.7812,0.8555,0.8714,1574,836
2025-08-26 15:34:45,459,330.22,329.35,0.88,2.91,2.88,0.4438,0.7818,0.8518,0.8748,1567,839
2025-08-26 15:34:45,460,330.58,329.72,0.86,2.91,2.88,0.4435,0.7828,0.8506,0.8825,1565,847
2025-08-26 15:34:45,461,330.03,329.17,0.86,2.89,2.88,0.4402,0.7807,0.8247,0.8622,1517,827
2025-08-26 15:34:46,462,330.36,329.45,0.91,2.9,2.88,0.4429,0.7812,0.8454,0.8697,1555,834
2025-08-26 15:34:46,463,332.88,332.01,0.88,2.85,2.88,0.4448,0.7828,0.8607,0.8842,1583,848
2025-08-26 15:34:46,464,331.54,330.66,0.88,2.89,2.88,0.444,0.7818,0.8539,0.8751,1571,840
2025-08-26 15:34:47,465,330.49,329.57,0.92,2.91,2.88,0.4446,0.7823,0.8583,0.8798,1579,844
2025-08-26 15:34:47,466,330.21,329.35,0.87,2.92,2.88,0.444,0.7823,0.8542,0.8791,1571,843
2025-08-26 15:34:47,467,330.81,329.94,0.87,2.9,2.88,0.4443,0.7818,0.8559,0.8754,1574,840
2025-08-26 15:34:48,468,330.34,329.47,0.87,2.9,2.88,0.4451,0.7828,0.8627,0.8845,1587,849
2025-08-26 15:34:48,469,330.06,329.15,0.91,2.9,2.88,0.441,0.7865,0.8351,0.9076,1536,871
2025-08-26 15:34:48,470,332.75,331.88,0.87,2.89,2.88,0.4375,0.7802,0.8041,0.8548,1479,820
2025-08-26 15:34:49,471,333.22,332.34,0.88,2.76,2.88,0.4413,0.7849,0.8359,0.8958,1538,859
2025-08-26 15:34:49,472,333.66,332.74,0.91,2.72,2.87,0.4418,0.7849,0.84,0.8965,1545,860
2025-08-26 15:34:50,473,330.82,329.97,0.85,2.76,2.87,0.441,0.7859,0.8347,0.9035,1535,867
2025-08-26 15:34:50,474,334.49,333.62,0.87,2.86,2.87,0.4435,0.7807,0.849,0.8664,1562,831
2025-08-26 15:34:50,475,331.92,331.03,0.89,2.84,2.87,0.444,0.7802,0.8527,0.863,1568,828
2025-08-26 15:34:51,476,330.69,329.82,0.87,2.9,2.87,0.4372,0.7818,0.8032,0.8665,1477,831
2025-08-26 15:34:51,477,333.27,332.39,0.88,2.88,2.87,0.437,0.7818,0.8012,0.8662,1474,831
2025-08-26 15:34:51,478,332.34,331.47,0.87,2.84,2.87,0.437,0.7828,0.802,0.8742,1475,839
2025-08-26 15:34:52,479,331.56,330.67,0.89,2.9,2.87,0.437,0.7828,0.802,0.8742,1475,839
2025-08-26 15:34:52,480,330.5,329.63,0.87,2.88,2.87,0.4367,0.7844,0.8011,0.886,1474,850
2025-08-26 15:34:52,481,330.84,329.92,0.92,2.88,2.87,0.437,0.7839,0.8027,0.8823,1477,846
2025-08-26 15:34:53,482,330.97,330.08,0.89,2.9,2.87,0.4402,0.7849,0.8278,0.8945,1523,858
2025-08-26 15:34:53,483,330.29,329.33,0.96,2.9,2.87,0.4372,0.7859,0.8063,0.8987,1483,862
2025-08-26 15:34:53,484,330.2,329.33,0.87,2.9,2.87,0.4367,0.787,0.8031,0.9061,1477,869
2025-08-26 15:34:54,485,330.43,329.55,0.88,2.89,2.87,0.4372,0.7865,0.8067,0.9028,1484,866
2025-08-26 15:34:54,486,331.58,330.7,0.88,2.89,2.88,0.4375,0.787,0.8091,0.9071,1488,870
2025-08-26 15:34:54,487,330.22,329.34,0.88,2.88,2.88,0.4402,0.7875,0.8298,0.9146,1526,878
2025-08-26 15:34:55,488,330.56,329.65,0.91,2.91,2.88,0.4372,0.7885,0.8083,0.9189,1487,882
2025-08-26 15:34:55,489,330.67,329.81,0.87,2.9,2.88,0.4397,0.7948,0.8312,0.9703,1529,931
2025-08-26 15:34:55,490,330.73,329.81,0.92,2.88,2.88,0.4364,0.788,0.8018,0.9138,1475,877
2025-08-26 15:34:56,491,332.14,331.24,0.9,2.9,2.88,0.4348,0.7875,0.7893,0.9077,1452,871
2025-08-26 15:34:56,492,330.84,329.92,0.93,2.89,2.88,0.4348,0.7875,0.7893,0.9077,1452,871
2025-08-26 15:34:57,493,330.41,329.49,0.92,2.9,2.88,0.4372,0.7849,0.8055,0.8907,1482,855
2025-08-26 15:34:57,494,330.39,329.49,0.9,2.91,2.88,0.4378,0.7849,0.8096,0.8914,1489,855
2025-08-26 15:34:57,495,330.4,329.52,0.88,2.89,2.88,0.4386,0.7828,0.8141,0.8763,1497,841
2025-08-26 15:34:58,496,330.66,329.79,0.88,2.9,2.88,0.437,0.7844,0.8031,0.8863,1477,850
2025-08-26 15:34:58,497,331.46,330.6,0.86,2.89,2.88,0.4383,0.7891,0.8168,0.9243,1502,887
2025-08-26 15:34:58,498,330.47,329.56,0.91,2.9,2.88,0.4323,0.7932,0.7753,0.9489,1426,910
2025-08-26 15:34:59,499,331.76,330.89,0.86,2.89,2.88,0.434,0.7948,0.7886,0.9631,1451,924
2025-08-26 15:34:59,500,330.87,329.94,0.93,2.9,2.88,0.4332,0.7984,0.7853,0.9902,1444,950
2025-08-26 15:34:59,501,330.0,329.08,0.92,2.9,2.88,0.4332,0.8104,0.7942,1.0,1461,960
